Date,Category,Demand,Predicted_Demand
1/23/2024,Groceries,104,92.16
1/24/2024,Groceries,136,123.5
1/25/2024,Groceries,103,108.63
1/26/2024,Groceries,151,145.57
1/27/2024,Groceries,120,119.99
1/28/2024,Groceries,193,145.86
1/29/2024,Groceries,94,98.04
1/30/2024,Groceries,122,93.44
9/3/2023,Toys,89,88.38
9/4/2023,Toys,23,65.16
9/5/2023,Toys,100,104.56
9/6/2023,Toys,175,141.94
9/7/2023,Toys,71,71.54
9/8/2023,Toys,77,76.81
9/9/2023,Toys,81,82.43
9/10/2023,Toys,129,110.07
9/11/2023,Toys,112,117.64
9/12/2023,Toys,99,115.72
9/13/2023,Toys,121,105.8
9/14/2023,Toys,161,121.24
9/15/2023,Toys,89,92.78
9/16/2023,Toys,142,126.94
9/17/2023,Toys,82,93.42
9/18/2023,Toys,105,102.8
9/19/2023,Toys,120,119.75
9/20/2023,Toys,113,102.52
9/21/2023,Toys,79,91.47
9/22/2023,Toys,121,123.37
9/23/2023,Toys,97,114.55
9/24/2023,Toys,141,125.64
9/25/2023,Toys,116,108.32
9/26/2023,Toys,110,103.74
9/27/2023,Toys,131,147.88
9/28/2023,Toys,130,152.92
9/29/2023,Toys,120,119.28
9/30/2023,Toys,102,108.47
10/1/2023,Toys,124,107.24
10/2/2023,Toys,173,166.22
10/3/2023,Toys,83,104.54
10/4/2023,Toys,151,152.58
10/5/2023,Toys,82,107.73
10/6/2023,Toys,144,144.89
10/7/2023,Toys,22,65.55
10/8/2023,Toys,57,44.7
10/9/2023,Toys,50,85.27
10/10/2023,Toys,23,27.31
10/11/2023,Toys,21,26.02
10/12/2023,Toys,19,31.41
10/13/2023,Toys,17,27.87
10/14/2023,Toys,25,33.97
10/15/2023,Toys,27,19.07
10/16/2023,Toys,17,19.03
10/17/2023,Toys,11,18.97
10/18/2023,Toys,54,31.62
10/19/2023,Toys,20,23.85
10/20/2023,Toys,9,21.81
10/21/2023,Toys,23,27.92
10/22/2023,Toys,32,20.11
10/23/2023,Toys,30,23.39
10/24/2023,Toys,21,29.98
10/25/2023,Toys,93,82.79
10/26/2023,Toys,77,84.2
10/27/2023,Toys,81,90.25
10/28/2023,Toys,248,114.96
10/29/2023,Toys,75,90.46
10/30/2023,Toys,83,86.07
10/31/2023,Toys,72,91.76
11/1/2023,Toys,160,121.6
11/2/2023,Toys,115,98.45
11/3/2023,Toys,69,105.13
11/4/2023,Toys,128,102.21
11/5/2023,Toys,151,131.93
11/6/2023,Toys,51,73.34
11/7/2023,Toys,90,87.41
11/8/2023,Toys,65,87.02
11/9/2023,Toys,67,83.98
11/10/2023,Toys,80,85.34
11/11/2023,Toys,112,88.71
11/12/2023,Toys,128,91.86
11/13/2023,Toys,121,111.8
11/14/2023,Toys,124,98.13
11/15/2023,Toys,56,82.27
11/16/2023,Toys,124,104.19
11/17/2023,Toys,98,102.38
11/18/2023,Toys,128,111.93
11/19/2023,Toys,108,142.69
11/20/2023,Toys,75,88.11
11/21/2023,Toys,151,150.62
11/22/2023,Toys,98,96.28
11/23/2023,Toys,128,124.61
11/24/2023,Toys,84,80.07
11/25/2023,Toys,162,114.59
11/26/2023,Toys,140,122.01
11/27/2023,Toys,142,120.94
11/28/2023,Toys,79,87.54
11/29/2023,Toys,66,91.56
11/30/2023,Toys,74,73.69
12/1/2023,Toys,156,155.18
12/2/2023,Toys,118,107.98
12/3/2023,Toys,145,141.83
12/4/2023,Toys,83,124.02
12/5/2023,Toys,87,90.19
12/6/2023,Toys,76,94.56
12/7/2023,Toys,96,111.83
12/8/2023,Toys,133,128.72
12/9/2023,Toys,59,78.57
12/10/2023,Toys,88,97.45
12/11/2023,Toys,78,81.85
12/12/2023,Toys,122,101.44
12/13/2023,Toys,118,108.96
12/14/2023,Toys,159,123.49
12/15/2023,Toys,25,57.51
12/16/2023,Toys,154,129.62
12/17/2023,Toys,111,108.04
12/18/2023,Toys,115,142.92
12/19/2023,Toys,185,129.76
12/20/2023,Toys,97,100.24
12/21/2023,Toys,115,105.27
12/22/2023,Toys,151,150.63
12/23/2023,Toys,131,142.19
12/24/2023,Toys,62,91.02
12/25/2023,Toys,96,103.42
12/26/2023,Toys,159,127.41
12/27/2023,Toys,18,49.53
12/28/2023,Toys,8,82.69
12/29/2023,Toys,11,37.74
12/30/2023,Toys,35,32.52
12/31/2023,Toys,25,29.88
1/1/2024,Toys,22,34.02
1/2/2024,Toys,14,16.59
1/3/2024,Toys,37,27.24
1/4/2024,Toys,40,37.61
1/5/2024,Toys,14,20.7
1/6/2024,Toys,30,25.29
1/7/2024,Toys,33,31.78
1/8/2024,Toys,18,28.8
1/9/2024,Toys,106,110.79
1/10/2024,Toys,154,129.94
1/11/2024,Toys,97,82.53
1/12/2024,Toys,111,87.2
1/13/2024,Toys,164,120.94
1/14/2024,Toys,106,113.87
1/15/2024,Toys,103,131.29
1/16/2024,Toys,148,127.31
1/17/2024,Toys,101,104.16
1/18/2024,Toys,138,152.43
1/19/2024,Toys,33,61.01
1/20/2024,Toys,122,120.36
1/21/2024,Toys,112,99.01
1/22/2024,Toys,126,114.82
1/23/2024,Toys,149,124.9
1/24/2024,Toys,83,95.87
1/25/2024,Toys,98,106.96
1/26/2024,Toys,69,91.89
1/27/2024,Toys,48,81.58
1/28/2024,Toys,65,77.54
1/29/2024,Toys,109,110.27
1/30/2024,Toys,64,72.6
9/3/2023,Toys,78,88.26
9/4/2023,Toys,102,113.06
9/5/2023,Toys,65,91.48
9/6/2023,Toys,117,105.18
9/7/2023,Toys,106,113.64
9/8/2023,Toys,69,84.55
9/9/2023,Toys,83,99.16
9/10/2023,Toys,124,118.09
9/11/2023,Toys,118,132.93
9/12/2023,Toys,137,125.69
9/13/2023,Toys,58,69.75
9/14/2023,Toys,120,121.67
9/15/2023,Toys,69,75.92
9/16/2023,Toys,121,125.81
9/17/2023,Toys,218,161.55
9/18/2023,Toys,92,106.86
9/19/2023,Toys,98,136.61
9/20/2023,Toys,99,107.93
9/21/2023,Toys,124,126.56
9/22/2023,Toys,97,120.98
9/23/2023,Toys,117,133.7
9/24/2023,Toys,79,71.9
9/25/2023,Toys,126,126.98
9/26/2023,Toys,147,141.81
9/27/2023,Toys,74,84.57
9/28/2023,Toys,130,118.71
9/29/2023,Toys,124,111.27
9/30/2023,Toys,94,96.08
10/1/2023,Toys,108,112.62
10/2/2023,Toys,129,119.96
10/3/2023,Toys,79,88.56
10/4/2023,Toys,121,115.23
10/5/2023,Toys,44,67.37
10/6/2023,Toys,46,75.4
10/7/2023,Toys,37,50.65
10/8/2023,Toys,15,45.93
10/9/2023,Toys,9,30.31
10/10/2023,Toys,63,58.96
10/11/2023,Toys,37,39.78
10/12/2023,Toys,45,40.84
10/13/2023,Toys,18,27.73
10/14/2023,Toys,19,27.08
10/15/2023,Toys,17,21.6
10/16/2023,Toys,17,24.44
10/17/2023,Toys,39,35.84
10/18/2023,Toys,8,19.3
10/19/2023,Toys,10,25.16
10/20/2023,Toys,34,26.08
10/21/2023,Toys,29,26.7
10/22/2023,Toys,18,23.15
10/23/2023,Toys,38,22.37
10/24/2023,Toys,27,24.22
10/25/2023,Toys,105,94.77
10/26/2023,Toys,105,102.29
10/27/2023,Toys,94,99.03
10/28/2023,Toys,127,100.91
10/29/2023,Toys,99,97.61
10/30/2023,Toys,94,108.24
10/31/2023,Toys,63,75.67
11/1/2023,Toys,130,106.74
11/2/2023,Toys,146,158.86
11/3/2023,Toys,77,81.73
11/4/2023,Toys,81,113.28
11/5/2023,Toys,97,80.84
11/6/2023,Toys,76,88.71
11/7/2023,Toys,131,127.91
11/8/2023,Toys,72,120.63
11/9/2023,Toys,87,99.24
11/10/2023,Toys,104,95.76
11/11/2023,Toys,72,98.69
11/12/2023,Toys,71,85.28
11/13/2023,Toys,121,111.08
11/14/2023,Toys,71,98.25
11/15/2023,Toys,67,99.76
11/16/2023,Toys,152,115.04
11/17/2023,Toys,42,71.61
11/18/2023,Toys,129,102.44
11/19/2023,Toys,84,106.01
11/20/2023,Toys,101,103.53
11/21/2023,Toys,112,110.76
11/22/2023,Toys,141,137.41
11/23/2023,Toys,179,142.39
11/24/2023,Toys,132,136.17
11/25/2023,Toys,97,95.6
11/26/2023,Toys,206,181.66
11/27/2023,Toys,78,127.56
11/28/2023,Toys,120,128.01
11/29/2023,Toys,95,119.76
11/30/2023,Toys,112,120.48
12/1/2023,Toys,156,121.84
12/2/2023,Toys,89,121.07
12/3/2023,Toys,118,105.02
12/4/2023,Toys,112,111.27
12/5/2023,Toys,92,92.15
12/6/2023,Toys,117,140.25
12/7/2023,Toys,84,97.9
12/8/2023,Toys,51,95
12/9/2023,Toys,36,67.76
12/10/2023,Toys,57,78.92
12/11/2023,Toys,69,65.86
12/12/2023,Toys,203,122.28
12/13/2023,Toys,155,114.52
12/14/2023,Toys,144,124.95
12/15/2023,Toys,55,104.52
12/16/2023,Toys,114,133.88
12/17/2023,Toys,100,109.34
12/18/2023,Toys,78,107.62
12/19/2023,Toys,138,145.87
12/20/2023,Toys,122,131.98
12/21/2023,Toys,75,97.34
12/22/2023,Toys,114,147.46
12/23/2023,Toys,129,109.78
12/24/2023,Toys,105,155.75
12/25/2023,Toys,107,103.41
12/26/2023,Toys,70,85.8
12/27/2023,Toys,25,86.37
12/28/2023,Toys,12,52.81
12/29/2023,Toys,25,36.96
12/30/2023,Toys,27,35.2
12/31/2023,Toys,14,36.08
1/1/2024,Toys,33,25.37
1/2/2024,Toys,16,13.84
1/3/2024,Toys,28,26.02
1/4/2024,Toys,17,17.19
1/5/2024,Toys,18,27.54
1/6/2024,Toys,8,19.17
1/7/2024,Toys,11,15.65
1/8/2024,Toys,7,21.17
1/9/2024,Toys,75,67.18
1/10/2024,Toys,82,78.65
1/11/2024,Toys,92,105.4
1/12/2024,Toys,60,91.68
1/13/2024,Toys,146,109.46
1/14/2024,Toys,87,87.84
1/15/2024,Toys,101,96.78
1/16/2024,Toys,59,70.45
1/17/2024,Toys,83,98.26
1/18/2024,Toys,149,113.31
1/19/2024,Toys,99,95.86
1/20/2024,Toys,156,155.33
1/21/2024,Toys,118,143.15
1/22/2024,Toys,124,133.36
1/23/2024,Toys,30,73.91
1/24/2024,Toys,93,111.03
1/25/2024,Toys,117,123.28
1/26/2024,Toys,75,83.88
1/27/2024,Toys,111,116.94
1/28/2024,Toys,106,111.44
1/29/2024,Toys,132,120.37
1/30/2024,Toys,137,119.14
9/3/2023,Clothing,91,99.94
9/4/2023,Clothing,166,125.67
9/5/2023,Clothing,136,124.77
9/6/2023,Clothing,202,165.82
9/7/2023,Clothing,93,90.76
9/8/2023,Clothing,182,153.87
9/9/2023,Clothing,98,105.58
9/10/2023,Clothing,105,114.42
9/11/2023,Clothing,101,130.82
9/12/2023,Clothing,96,103.51
9/13/2023,Clothing,58,69.74
9/14/2023,Clothing,156,152.08
9/15/2023,Clothing,122,110.36
9/16/2023,Clothing,33,96.16
9/17/2023,Clothing,43,112.86
9/18/2023,Clothing,106,68.66
9/19/2023,Clothing,67,71.49
9/20/2023,Clothing,182,100.77
9/21/2023,Clothing,94,73.68
9/22/2023,Clothing,153,104.26
9/23/2023,Clothing,198,158.24
9/24/2023,Clothing,47,114.16
9/25/2023,Clothing,116,101.7
9/26/2023,Clothing,93,112.92
9/27/2023,Clothing,126,125.56
9/28/2023,Clothing,63,108.39
9/29/2023,Clothing,105,115.9
9/30/2023,Clothing,34,64.12
10/1/2023,Clothing,63,63.95
10/2/2023,Clothing,134,105.05
10/3/2023,Clothing,214,118.58
10/4/2023,Clothing,91,78.78
10/5/2023,Clothing,30,84.7
10/6/2023,Clothing,122,103.53
10/7/2023,Clothing,109,100.61
10/8/2023,Clothing,150,131.63
10/9/2023,Clothing,160,132.46
10/10/2023,Clothing,190,122.78
10/11/2023,Clothing,139,126.84
10/12/2023,Clothing,98,130.48
10/13/2023,Clothing,192,171.67
10/14/2023,Clothing,189,119.71
10/15/2023,Clothing,209,202.56
10/16/2023,Clothing,134,113.76
10/17/2023,Clothing,72,118.9
10/18/2023,Clothing,139,95.85
10/19/2023,Clothing,260,211.9
10/20/2023,Clothing,170,179.05
10/21/2023,Clothing,75,114.49
10/22/2023,Clothing,133,136.43
10/23/2023,Clothing,88,107.28
10/24/2023,Clothing,115,103.15
10/25/2023,Clothing,73,95.45
10/26/2023,Clothing,141,114.18
10/27/2023,Clothing,79,83.49
10/28/2023,Clothing,136,121.3
10/29/2023,Clothing,146,125.81
10/30/2023,Clothing,74,81
10/31/2023,Clothing,109,104.22
11/1/2023,Clothing,79,80.14
11/2/2023,Clothing,142,135.18
11/3/2023,Clothing,172,131.85
11/4/2023,Clothing,79,79.98
11/5/2023,Clothing,103,112.03
11/6/2023,Clothing,91,89
11/7/2023,Clothing,105,95.28
11/8/2023,Clothing,191,160
11/9/2023,Clothing,166,142.64
11/10/2023,Clothing,110,109.99
11/11/2023,Clothing,159,121.31
11/12/2023,Clothing,74,110.54
11/13/2023,Clothing,169,137.61
11/14/2023,Clothing,62,82.12
11/15/2023,Clothing,101,112.39
11/16/2023,Clothing,101,103.22
11/17/2023,Clothing,132,118.99
11/18/2023,Clothing,49,75.18
11/19/2023,Clothing,152,156.59
11/20/2023,Clothing,144,115.98
11/21/2023,Clothing,140,120.87
11/22/2023,Clothing,162,132.09
11/23/2023,Clothing,146,122.84
11/24/2023,Clothing,86,94.06
11/25/2023,Clothing,89,128.07
11/26/2023,Clothing,86,119.84
11/27/2023,Clothing,103,107.47
11/28/2023,Clothing,122,116.19
11/29/2023,Clothing,103,95.52
11/30/2023,Clothing,87,94.78
12/1/2023,Clothing,144,108.87
12/2/2023,Clothing,193,141.72
12/3/2023,Clothing,122,123.97
12/4/2023,Clothing,68,86.66
12/5/2023,Clothing,176,132.74
12/6/2023,Clothing,118,127.35
12/7/2023,Clothing,131,134.42
12/8/2023,Clothing,176,139.58
12/9/2023,Clothing,108,118.61
12/10/2023,Clothing,106,118.26
12/11/2023,Clothing,74,98.44
12/12/2023,Clothing,82,108.91
12/13/2023,Clothing,145,157.33
12/14/2023,Clothing,175,116.41
12/15/2023,Clothing,171,120.37
12/16/2023,Clothing,121,104.84
12/17/2023,Clothing,47,110.76
12/18/2023,Clothing,77,93.74
12/19/2023,Clothing,82,160.73
12/20/2023,Clothing,150,117.97
12/21/2023,Clothing,87,138.93
12/22/2023,Clothing,197,126.36
12/23/2023,Clothing,130,113.73
12/24/2023,Clothing,174,135.51
12/25/2023,Clothing,101,104.14
12/26/2023,Clothing,68,94.78
12/27/2023,Clothing,60,78.46
12/28/2023,Clothing,193,190.38
12/29/2023,Clothing,194,134.68
12/30/2023,Clothing,138,119.98
12/31/2023,Clothing,197,146.5
1/1/2024,Clothing,172,166.22
1/2/2024,Clothing,128,113.56
1/3/2024,Clothing,83,111.97
1/4/2024,Clothing,168,153.31
1/5/2024,Clothing,217,205.83
1/6/2024,Clothing,155,127.82
1/7/2024,Clothing,86,106.21
1/8/2024,Clothing,79,87.94
1/9/2024,Clothing,61,78.73
1/10/2024,Clothing,83,93.13
1/11/2024,Clothing,78,96.86
1/12/2024,Clothing,72,101.62
1/13/2024,Clothing,123,77.59
1/14/2024,Clothing,83,70.9
1/15/2024,Clothing,96,73.96
1/16/2024,Clothing,115,80.01
1/17/2024,Clothing,184,112.65
1/18/2024,Clothing,146,119.6
1/19/2024,Clothing,151,129.45
1/20/2024,Clothing,135,139.54
1/21/2024,Clothing,121,121.18
1/22/2024,Clothing,260,202.52
1/23/2024,Clothing,144,137.03
1/24/2024,Clothing,139,137.19
1/25/2024,Clothing,175,163.78
1/26/2024,Clothing,135,156.81
1/27/2024,Clothing,136,163.13
1/28/2024,Clothing,115,157.52
1/29/2024,Clothing,202,144.5
1/30/2024,Clothing,68,108.47
9/3/2023,Furniture,81,85.36
9/4/2023,Furniture,84,103.34
9/5/2023,Furniture,74,83.38
9/6/2023,Furniture,41,64.28
9/7/2023,Furniture,91,98.39
9/8/2023,Furniture,81,78.49
9/9/2023,Furniture,57,67.03
9/10/2023,Furniture,77,90.62
9/11/2023,Furniture,67,81.52
9/12/2023,Furniture,108,100.54
9/13/2023,Furniture,90,90.06
9/14/2023,Furniture,166,129.96
9/15/2023,Furniture,96,93.91
9/16/2023,Furniture,77,92.32
9/17/2023,Furniture,83,95.2
9/18/2023,Furniture,79,91.73
9/19/2023,Furniture,65,94.79
9/20/2023,Furniture,51,80.88
9/21/2023,Furniture,66,76.8
9/22/2023,Furniture,104,116.8
9/23/2023,Furniture,54,81.95
9/24/2023,Furniture,94,93.53
9/25/2023,Furniture,119,110.42
9/26/2023,Furniture,74,77.72
9/27/2023,Furniture,88,91.17
9/28/2023,Furniture,115,114.08
9/29/2023,Furniture,83,92.74
9/30/2023,Furniture,46,55.39
10/1/2023,Furniture,70,81.79
10/2/2023,Furniture,83,92.03
10/3/2023,Furniture,82,86.18
10/4/2023,Furniture,89,91.04
10/5/2023,Furniture,48,54.84
10/6/2023,Furniture,75,72.3
10/7/2023,Furniture,31,66.28
10/8/2023,Furniture,34,85.65
10/9/2023,Furniture,48,62.37
10/10/2023,Furniture,20,34.35
10/11/2023,Furniture,48,51.11
10/12/2023,Furniture,51,48.05
10/13/2023,Furniture,31,40.56
10/14/2023,Furniture,22,35.24
10/15/2023,Furniture,9,27.58
10/16/2023,Furniture,46,34.53
10/17/2023,Furniture,53,52.64
10/18/2023,Furniture,46,36.9
10/19/2023,Furniture,32,44.93
10/20/2023,Furniture,41,37.2
10/21/2023,Furniture,59,60.93
10/22/2023,Furniture,39,39.57
10/23/2023,Furniture,26,38.95
10/24/2023,Furniture,32,38.43
10/25/2023,Furniture,70,70.36
10/26/2023,Furniture,47,74.62
10/27/2023,Furniture,132,104.54
10/28/2023,Furniture,124,99.43
10/29/2023,Furniture,75,82.33
10/30/2023,Furniture,57,65.55
10/31/2023,Furniture,59,72.85
11/1/2023,Furniture,146,129.54
11/2/2023,Furniture,61,122.11
11/3/2023,Furniture,54,65.11
11/4/2023,Furniture,74,80.98
11/5/2023,Furniture,73,69.14
11/6/2023,Furniture,77,85.64
11/7/2023,Furniture,80,82.18
11/8/2023,Furniture,73,88.98
11/9/2023,Furniture,46,59.33
11/10/2023,Furniture,70,89.74
11/11/2023,Furniture,51,63.17
11/12/2023,Furniture,93,93.47
11/13/2023,Furniture,73,69.02
11/14/2023,Furniture,41,52.75
11/15/2023,Furniture,114,106.24
11/16/2023,Furniture,72,75.84
11/17/2023,Furniture,87,88.51
11/18/2023,Furniture,90,105.4
11/19/2023,Furniture,96,110.11
11/20/2023,Furniture,85,94.45
11/21/2023,Furniture,95,117.51
11/22/2023,Furniture,112,122.37
11/23/2023,Furniture,84,85.06
11/24/2023,Furniture,76,80.07
11/25/2023,Furniture,85,83.37
11/26/2023,Furniture,135,141.16
11/27/2023,Furniture,101,124.56
11/28/2023,Furniture,47,70.44
11/29/2023,Furniture,70,80.09
11/30/2023,Furniture,56,70.13
12/1/2023,Furniture,83,89.12
12/2/2023,Furniture,96,104.9
12/3/2023,Furniture,41,64.11
12/4/2023,Furniture,77,77.18
12/5/2023,Furniture,86,95.09
12/6/2023,Furniture,128,122.29
12/7/2023,Furniture,51,65.79
12/8/2023,Furniture,60,67.97
12/9/2023,Furniture,44,58.38
12/10/2023,Furniture,111,103.08
12/11/2023,Furniture,94,102.87
12/12/2023,Furniture,86,95.37
12/13/2023,Furniture,126,119.68
12/14/2023,Furniture,63,81.97
12/15/2023,Furniture,112,100.01
12/16/2023,Furniture,95,94.42
12/17/2023,Furniture,135,115.72
12/18/2023,Furniture,85,107.05
12/19/2023,Furniture,86,105.36
12/20/2023,Furniture,41,52.95
12/21/2023,Furniture,103,130.83
12/22/2023,Furniture,52,76.48
12/23/2023,Furniture,80,98.15
12/24/2023,Furniture,88,92.61
12/25/2023,Furniture,66,92.92
12/26/2023,Furniture,66,66.3
12/27/2023,Furniture,32,66.02
12/28/2023,Furniture,16,52.95
12/29/2023,Furniture,37,51.26
12/30/2023,Furniture,50,39.58
12/31/2023,Furniture,37,39.76
1/1/2024,Furniture,40,35.42
1/2/2024,Furniture,32,34.87
1/3/2024,Furniture,17,26.56
1/4/2024,Furniture,7,29.47
1/5/2024,Furniture,25,36.53
1/6/2024,Furniture,42,25.87
1/7/2024,Furniture,37,34.95
1/8/2024,Furniture,52,40.32
1/9/2024,Furniture,129,93.29
1/10/2024,Furniture,39,59.68
1/11/2024,Furniture,84,73.73
1/12/2024,Furniture,82,86.77
1/13/2024,Furniture,113,110.32
1/14/2024,Furniture,71,77.99
1/15/2024,Furniture,25,45.9
1/16/2024,Furniture,64,77.64
1/17/2024,Furniture,69,72.15
1/18/2024,Furniture,143,124.86
1/19/2024,Furniture,88,92.93
1/20/2024,Furniture,72,93.84
1/21/2024,Furniture,114,114.43
1/22/2024,Furniture,149,134.38
1/23/2024,Furniture,51,65
1/24/2024,Furniture,89,99.69
1/25/2024,Furniture,97,127.78
1/26/2024,Furniture,89,112.56
1/27/2024,Furniture,63,79.69
1/28/2024,Furniture,77,85.03
1/29/2024,Furniture,63,61.92
1/30/2024,Furniture,84,89.02
9/3/2023,Toys,93,85.95
9/4/2023,Toys,19,63.17
9/5/2023,Toys,165,131.72
9/6/2023,Toys,68,81.71
9/7/2023,Toys,125,95.5
9/8/2023,Toys,98,80.51
9/9/2023,Toys,125,116.96
9/10/2023,Toys,123,116.73
9/11/2023,Toys,119,108.19
9/12/2023,Toys,73,66.69
9/13/2023,Toys,112,103.01
9/14/2023,Toys,51,81.82
9/15/2023,Toys,165,135.5
9/16/2023,Toys,108,98.78
9/17/2023,Toys,100,79.12
9/18/2023,Toys,109,91.69
9/19/2023,Toys,75,77.29
9/20/2023,Toys,123,120.63
9/21/2023,Toys,126,96.48
9/22/2023,Toys,127,99.58
9/23/2023,Toys,102,122.28
9/24/2023,Toys,154,131.12
9/25/2023,Toys,77,96.02
9/26/2023,Toys,108,112.38
9/27/2023,Toys,108,104.28
9/28/2023,Toys,95,88.84
9/29/2023,Toys,74,100.66
9/30/2023,Toys,71,82.32
10/1/2023,Toys,92,82.59
10/2/2023,Toys,90,99.05
10/3/2023,Toys,114,100.4
10/4/2023,Toys,120,94.73
10/5/2023,Toys,96,98.59
10/6/2023,Toys,66,95.51
10/7/2023,Toys,37,34.47
10/8/2023,Toys,22,37.2
10/9/2023,Toys,47,36.03
10/10/2023,Toys,25,21.03
10/11/2023,Toys,26,26
10/12/2023,Toys,42,34.35
10/13/2023,Toys,49,36.88
10/14/2023,Toys,10,24.96
10/15/2023,Toys,32,27.49
10/16/2023,Toys,37,33.74
10/17/2023,Toys,52,36.21
10/18/2023,Toys,18,30.44
10/19/2023,Toys,35,31.48
10/20/2023,Toys,15,26.17
10/21/2023,Toys,43,39.7
10/22/2023,Toys,32,24.75
10/23/2023,Toys,40,43.64
10/24/2023,Toys,14,22.27
10/25/2023,Toys,156,106.9
10/26/2023,Toys,141,114.35
10/27/2023,Toys,116,89.8
10/28/2023,Toys,107,89.03
10/29/2023,Toys,31,91.54
10/30/2023,Toys,67,71.54
10/31/2023,Toys,36,46.67
11/1/2023,Toys,36,65.04
11/2/2023,Toys,72,98.81
11/3/2023,Toys,111,95.52
11/4/2023,Toys,101,80.4
11/5/2023,Toys,88,66.75
11/6/2023,Toys,75,62.6
11/7/2023,Toys,136,90.77
11/8/2023,Toys,110,105.81
11/9/2023,Toys,91,81.52
11/10/2023,Toys,86,104.33
11/11/2023,Toys,83,82.37
11/12/2023,Toys,98,82.79
11/13/2023,Toys,85,89.45
11/14/2023,Toys,76,74.73
11/15/2023,Toys,59,79.72
11/16/2023,Toys,98,79.61
11/17/2023,Toys,134,106.04
11/18/2023,Toys,47,60.12
11/19/2023,Toys,39,70.95
11/20/2023,Toys,68,71.28
11/21/2023,Toys,80,83.36
11/22/2023,Toys,68,69.69
11/23/2023,Toys,83,68.79
11/24/2023,Toys,124,78.4
11/25/2023,Toys,76,83.61
11/26/2023,Toys,95,112.4
11/27/2023,Toys,40,91.51
11/28/2023,Toys,75,93.01
11/29/2023,Toys,65,81.4
11/30/2023,Toys,70,70.71
12/1/2023,Toys,35,64.01
12/2/2023,Toys,103,77.69
12/3/2023,Toys,80,76.12
12/4/2023,Toys,85,73.89
12/5/2023,Toys,151,97.31
12/6/2023,Toys,48,102.26
12/7/2023,Toys,69,68.88
12/8/2023,Toys,116,102.16
12/9/2023,Toys,48,84.3
12/10/2023,Toys,77,69.55
12/11/2023,Toys,67,82.98
12/12/2023,Toys,62,74.27
12/13/2023,Toys,96,88.48
12/14/2023,Toys,85,88.85
12/15/2023,Toys,116,67.62
12/16/2023,Toys,149,105.72
12/17/2023,Toys,93,86.26
12/18/2023,Toys,157,150.52
12/19/2023,Toys,91,97.64
12/20/2023,Toys,117,106.37
12/21/2023,Toys,77,102.69
12/22/2023,Toys,115,142.68
12/23/2023,Toys,129,124.01
12/24/2023,Toys,84,107.38
12/25/2023,Toys,95,82.82
12/26/2023,Toys,93,83.32
12/27/2023,Toys,40,45.36
12/28/2023,Toys,28,61.07
12/29/2023,Toys,10,37.36
12/30/2023,Toys,35,21.31
12/31/2023,Toys,18,25.43
1/1/2024,Toys,16,23.99
1/2/2024,Toys,53,30.05
1/3/2024,Toys,25,24.37
1/4/2024,Toys,10,21.38
1/5/2024,Toys,39,22.8
1/6/2024,Toys,59,45.27
1/7/2024,Toys,34,28.46
1/8/2024,Toys,14,35.98
1/9/2024,Toys,125,97.64
1/10/2024,Toys,83,91.28
